order_id,cust_id,prod_id,quantity,order_date
111155,4377,79,2,2023-07-12
111156,3350,80,5,2023-02-13
111157,116,97,1,2023-01-04
111158,539,84,3,2023-12-10
111159,871,89,2,2023-08-16
111160,4910,51,5,2023-10-15
111161,4687,37,3,2023-06-12
111162,4384,93,5,2023-10-03
111163,3931,82,4,2023-06-29
111164,4042,95,2,2023-10-26
111165,3332,85,1,2023-02-20
111166,4427,84,4,2023-10-12
111167,1050,62,3,2023-02-26
111168,2576,50,3,2023-06-01
111169,3765,60,1,2023-11-18
111170,2454,51,1,2023-09-24
111171,1685,6,3,2023-04-20
111172,2190,77,2,2023-09-13
111173,42,78,2,2023-11-05
111174,2130,64,5,2023-10-26
111175,298,73,3,2023-10-28
111176,1425,92,5,2023-09-12
111177,198,18,5,2023-08-07
111178,3289,39,3,2023-02-03
111179,2042,82,1,2023-01-10
111180,3537,30,1,2023-08-31
111181,249,26,4,2023-11-14
111182,1964,80,1,2023-09-10
111183,2287,56,5,2023-04-02
111184,1524,70,1,2023-07-10
111185,2927,85,3,2023-01-20
111186,2775,89,5,2023-09-22
111187,82,3,5,2023-06-08
111188,1453,44,2,2023-07-16
111189,1609,77,5,2023-07-20
111190,3189,48,1,2023-07-20
111191,1457,95,5,2023-09-15
111192,2469,88,1,2023-06-29
111193,4394,43,1,2023-07-06
111194,2521,60,4,2023-07-22
111195,2658,5,5,2023-11-07
111196,2963,17,5,2023-06-11
111197,2667,33,5,2023-12-04
111198,4851,48,4,2023-09-28
111199,220,88,3,2023-04-19
111200,3348,95,5,2023-09-18
111201,4816,82,3,2023-12-15
111202,1713,72,3,2023-08-19
111203,3698,91,2,2023-08-01
111204,1450,26,3,2023-04-07
111205,2689,50,2,2023-12-26
111206,4451,71,1,2023-06-01
111207,1535,61,4,2023-07-06
111208,3893,39,4,2023-11-22
111209,1879,45,3,2023-02-13
111210,3984,80,4,2023-09-17
111211,3597,17,3,2023-10-16
111212,4478,99,3,2023-04-22
111213,3858,82,1,2023-09-14
111214,3478,26,4,2023-06-03
111215,279,75,1,2023-09-22
111216,530,18,3,2023-04-01
111217,2281,41,1,2023-12-18
111218,402,29,5,2023-06-02
111219,1385,87,1,2023-09-23
111220,3416,91,3,2023-02-28
111221,1177,3,1,2023-10-30
111222,2415,28,3,2023-09-04
111223,4220,91,4,2023-03-15
111224,3327,20,2,2023-04-29
111225,4985,99,3,2023-07-05
111226,4930,96,1,2023-02-26
111227,1104,100,1,2023-05-23
111228,4882,11,1,2023-08-04
111229,3511,47,4,2023-03-15
111230,459,63,5,2023-11-05
111231,313,69,3,2023-04-22
111232,3233,57,1,2023-03-24
111233,2480,93,3,2023-12-16
111234,2019,33,2,2023-02-14
111235,13,96,5,2023-11-02
111236,2190,31,5,2023-07-02
111237,488,24,4,2023-01-20
111238,2452,52,1,2023-12-11
111239,3931,6,3,2023-04-02
111240,2082,53,1,2023-09-02
111241,563,77,3,2023-07-28
111242,960,68,1,2023-12-19
111243,1815,60,2,2023-12-26
111244,3188,90,2,2023-09-07
111245,4437,76,4,2023-09-09
111246,329,14,3,2023-11-29
111247,4551,99,1,2023-03-15
111248,990,81,3,2023-04-07
111249,118,4,4,2023-05-11
111250,2544,17,4,2023-08-21
111251,1506,25,5,2023-08-20
111252,1584,97,2,2023-07-29
111253,692,74,1,2023-07-19
111254,3912,79,1,2023-04-30
111255,1514,92,3,2023-10-16
111256,2700,32,3,2023-11-23
111257,4185,33,4,2023-08-14
111258,3008,23,5,2023-06-19
111259,578,16,3,2023-10-04
111260,3892,34,5,2023-06-04
111261,2722,11,3,2023-06-21
111262,2655,15,3,2023-01-10
111263,2510,42,5,2023-08-25
111264,2685,72,5,2023-12-30
111265,642,35,5,2023-08-19
111266,3921,36,5,2023-01-28
111267,1473,83,4,2023-05-06
111268,4601,67,2,2023-12-17
111269,2335,23,3,2023-08-05
111270,3769,81,4,2023-04-22
111271,3582,68,4,2023-03-07
111272,2339,74,1,2023-11-08
111273,3518,16,1,2023-10-24
111274,2857,37,3,2023-03-31
111275,280,24,2,2023-05-25
111276,3837,19,2,2023-02-25
111277,4511,36,1,2023-06-19
111278,2985,47,4,2023-01-23
111279,1182,12,3,2023-11-20
111280,4034,1,3,2023-09-22
111281,822,27,1,2023-02-12
111282,484,73,1,2023-02-05
111283,4819,62,1,2023-06-13
111284,2807,32,2,2023-01-19
111285,2668,98,5,2023-09-05
111286,1311,19,5,2023-09-29
111287,4101,70,4,2023-10-25
111288,498,19,1,2023-12-18
111289,4120,28,4,2023-02-03
111290,3890,77,4,2023-11-01
111291,320,45,5,2023-04-12
111292,2272,82,1,2023-05-26
111293,3874,39,4,2023-11-02
111294,3128,94,1,2023-11-10
111295,1928,70,5,2023-01-24
111296,4163,25,1,2023-01-12
111297,39,55,4,2023-02-21
111298,2059,100,1,2023-04-08
111299,666,92,4,2023-04-15
111300,229,33,5,2023-07-12
111301,302,21,2,2023-12-14
111302,586,60,5,2023-10-11
111303,4623,65,3,2023-09-02
111304,4511,49,3,2023-05-29
111305,1160,58,3,2023-09-19
111306,255,24,1,2023-09-29
111307,2123,7,3,2023-02-25
111308,2526,96,1,2023-03-02
111309,1823,45,1,2023-11-26
111310,1595,19,2,2023-06-20
111311,4089,17,1,2023-06-29
111312,3297,80,3,2023-01-21
111313,346,73,4,2023-09-22
111314,2277,13,5,2023-05-08
111315,3999,26,5,2023-11-21
111316,4118,87,2,2023-03-02
111317,119,36,4,2023-01-06
111318,2777,12,1,2023-02-11
111319,3597,31,5,2023-09-29
111320,554,41,5,2023-05-18
111321,4891,35,1,2023-06-28
111322,1729,70,4,2023-03-14
111323,2674,32,4,2023-07-30
111324,2999,92,1,2023-03-11
111325,2703,17,5,2023-06-24
111326,3904,63,1,2023-07-12
111327,3941,82,3,2023-05-08
111328,1401,12,4,2023-01-25
111329,4109,57,3,2023-09-06
111330,4463,23,2,2023-05-09
111331,4440,17,5,2023-05-14
111332,2320,27,5,2023-04-05
111333,3263,10,4,2023-01-31
111334,240,90,4,2023-09-13
111335,3736,4,4,2023-05-21
111336,956,83,2,2023-01-11
111337,4137,82,2,2023-02-17
111338,3733,84,1,2023-01-18
111339,4971,75,1,2023-08-27
111340,2229,86,5,2023-03-28
111341,36,12,3,2023-04-05
111342,3881,64,2,2023-06-18
111343,2626,40,3,2023-09-16
111344,1075,67,5,2023-04-27
111345,4732,64,3,2023-07-03
111346,1537,37,4,2023-06-22
111347,803,72,3,2023-05-08
111348,3048,51,1,2023-11-06
111349,3268,36,3,2023-10-01
111350,2330,56,2,2023-06-29
111351,1355,38,5,2023-07-05
111352,2486,31,4,2023-04-30
111353,4298,72,4,2023-04-20
111354,1714,62,1,2023-04-05
111355,3807,29,2,2023-01-03
111356,2072,14,4,2023-11-22
111357,1717,15,4,2023-07-06
111358,2515,10,4,2023-01-14
111359,1752,52,3,2023-08-05
111360,432,21,4,2023-07-25
111361,1678,78,3,2023-10-21
111362,189,88,3,2023-05-15
111363,4993,78,1,2023-02-06
111364,116,37,3,2023-03-18
111365,4066,38,1,2023-12-28
111366,2394,6,4,2023-03-25
111367,3586,47,1,2023-07-19
111368,3358,27,2,2023-04-29
111369,2120,78,5,2023-06-19
111370,2985,52,4,2023-01-04
111371,526,82,3,2023-06-01
111372,4321,87,2,2023-11-26
111373,2302,33,5,2023-06-21
111374,1834,52,2,2023-01-15
111375,1811,81,2,2023-11-21
111376,1380,61,3,2023-03-23
111377,2641,38,4,2023-07-01
111378,3469,39,1,2023-03-12
111379,2958,99,3,2023-04-13
111380,3472,6,1,2023-03-14
111381,2023,79,2,2023-07-08
111382,3668,67,1,2023-10-27
111383,1161,62,3,2023-08-21
111384,92,25,1,2023-04-22
111385,3588,78,5,2023-06-01
111386,800,9,3,2023-07-17
111387,1497,25,1,2023-11-09
111388,1111,44,1,2023-08-25
111389,4809,15,4,2023-02-20
111390,2882,53,2,2023-02-19
111391,1909,51,1,2023-03-17
111392,1550,54,5,2023-09-12
111393,3029,32,3,2023-09-26
111394,3326,40,5,2023-01-09
111395,298,5,5,2023-07-31
111396,2412,34,1,2023-08-03
111397,2808,94,1,2023-02-24
111398,561,1,5,2023-03-19
111399,1012,51,4,2023-06-10
111400,2501,79,1,2023-04-23
111401,2268,37,3,2023-05-13
111402,4238,26,4,2023-06-23
111403,3373,20,3,2023-09-28
111404,3666,19,1,2023-03-20
111405,267,48,4,2023-10-18
111406,1842,86,3,2023-04-11
111407,4693,6,2,2023-07-31
111408,3455,99,3,2023-10-18
111409,363,32,1,2023-07-14
111410,48,4,1,2023-07-19
111411,2800,45,1,2023-02-10
111412,1768,35,4,2023-10-14
111413,1207,73,1,2023-09-09
111414,203,82,5,2023-10-27
111415,1080,100,5,2023-01-04
111416,4471,37,5,2023-09-05
111417,3242,43,4,2023-01-10
111418,4171,24,5,2023-03-15
111419,4356,30,1,2023-07-29
111420,2154,11,1,2023-08-05
111421,2439,81,3,2023-06-01
111422,4282,52,2,2023-01-03
111423,2282,64,3,2023-12-04
111424,3459,38,4,2023-11-23
111425,3072,17,3,2023-10-07
111426,67,61,1,2023-01-26
111427,4264,62,3,2023-05-19
111428,4775,21,3,2023-05-16
111429,1515,13,3,2023-07-14
111430,3535,29,5,2023-03-07
111431,3512,54,1,2023-06-24
111432,4839,61,2,2023-07-17
111433,944,25,5,2023-04-17
111434,1715,44,4,2023-04-28
111435,4579,73,5,2023-09-17
111436,1611,88,1,2023-09-28
111437,3095,53,3,2023-12-24
111438,962,82,5,2023-03-18
111439,1169,37,3,2023-09-24
111440,4609,16,4,2023-12-02
111441,2198,26,4,2023-11-03
111442,244,13,1,2023-11-25
111443,4250,7,2,2023-09-06
111444,2400,1,1,2023-08-22
111445,2427,73,3,2023-10-10
111446,4224,79,1,2023-09-09
111447,3897,62,3,2023-05-12
111448,4025,54,3,2023-11-19
111449,1413,58,5,2023-09-07
111450,4287,76,1,2023-06-06
111451,2526,21,1,2023-04-01
111452,372,100,2,2023-04-02
111453,2729,95,3,2023-06-05
111454,803,24,2,2023-05-03
111455,1168,93,1,2023-05-09
111456,352,41,4,2023-07-16
111457,3897,26,3,2023-10-13
111458,2286,54,1,2023-09-02
111459,4833,93,1,2023-02-13
111460,1837,78,3,2023-10-02
111461,3709,34,3,2023-06-22
111462,932,85,1,2023-10-08
111463,1414,64,4,2023-05-13
111464,2678,78,1,2023-06-21
111465,1957,98,5,2023-09-06
111466,1554,63,2,2023-10-29
111467,3204,45,1,2023-02-23
111468,623,30,3,2023-11-21
111469,4622,8,1,2023-10-01
111470,3801,50,1,2023-12-23
111471,2267,56,4,2023-07-28
111472,1778,30,5,2023-06-04
111473,3262,52,1,2023-05-25
111474,3215,53,3,2023-05-11
111475,3596,47,4,2023-08-20
111476,6,7,2,2023-10-06
111477,522,75,1,2023-10-21
111478,1226,26,2,2023-12-22
111479,1011,71,1,2023-12-25
111480,1505,47,5,2023-07-01
111481,2813,42,2,2023-10-20
111482,2976,43,3,2023-03-26
111483,87,22,3,2023-02-09
111484,214,81,5,2023-06-16
111485,4326,66,3,2023-06-28
111486,4749,1,4,2023-02-17
111487,4754,17,4,2023-05-24
111488,1998,19,4,2023-08-29
111489,2815,70,2,2023-04-09
111490,3368,86,4,2023-11-26
111491,3033,81,1,2023-02-05
111492,3739,59,5,2023-08-25
111493,1419,96,1,2023-10-04
111494,1517,62,3,2023-02-27
111495,1182,24,4,2023-11-13
111496,202,1,5,2023-06-08
111497,1178,13,5,2023-05-16
111498,2175,49,2,2023-10-28
111499,146,49,5,2023-04-27
111500,4666,65,3,2023-11-17
111501,2953,44,4,2023-01-13
111502,3881,89,5,2023-09-15
111503,2443,89,1,2023-08-24
111504,1560,13,3,2023-11-07
111505,4586,50,5,2023-04-20
111506,4332,67,3,2023-12-03
111507,1003,14,3,2023-05-14
111508,62,85,5,2023-11-23
111509,3974,23,2,2023-09-20
111510,720,61,2,2023-01-21
111511,4230,40,1,2023-01-30
111512,1422,97,2,2023-10-27
111513,492,27,2,2023-06-11
111514,4872,45,3,2023-11-07
111515,258,39,5,2023-02-26
111516,1873,30,5,2023-08-17
111517,1434,34,2,2023-06-26
111518,179,76,4,2023-01-22
111519,3747,77,4,2023-02-05
111520,3622,50,4,2023-10-28
111521,171,27,2,2023-06-22
111522,3522,26,2,2023-02-13
111523,4590,36,3,2023-10-10
111524,2673,53,2,2023-03-21
111525,4394,55,4,2023-11-07
111526,65,81,1,2023-04-08
111527,3960,61,4,2023-02-18
111528,857,76,5,2023-03-03
111529,1488,89,2,2023-09-25
111530,4549,59,4,2023-04-09
111531,1993,74,5,2023-06-13
111532,3790,23,5,2023-05-24
111533,3035,23,3,2023-05-18
111534,202,20,3,2023-11-13
111535,1737,14,5,2023-03-18
111536,1223,94,2,2023-02-04
111537,2278,88,4,2023-12-23
111538,4953,24,5,2023-05-22
111539,3760,57,1,2023-06-17
111540,3112,37,4,2023-01-29
111541,1853,26,5,2023-01-23
111542,3981,6,2,2023-03-01
111543,3246,29,2,2023-05-31
111544,2977,25,1,2023-04-12
111545,4820,17,1,2023-05-27
111546,4529,43,1,2023-01-12
111547,4485,69,4,2023-11-23
111548,1551,70,3,2023-06-20
111549,4921,48,1,2023-10-20
111550,4124,27,4,2023-09-30
111551,2654,94,5,2023-02-15
111552,3420,32,3,2023-02-18
111553,3594,74,1,2023-11-06
111554,704,92,1,2023-10-28
111555,3819,23,2,2023-10-13
111556,2256,78,4,2023-09-10
111557,1266,20,3,2023-09-14
111558,4834,21,3,2023-07-08
111559,4773,92,1,2023-06-23
111560,623,82,1,2023-12-19
111561,230,54,2,2023-02-15
111562,1116,40,2,2023-11-04
111563,2456,52,5,2023-09-23
111564,2947,10,5,2023-10-10
111565,3687,57,2,2023-01-19
111566,122,48,4,2023-01-19
111567,2592,70,5,2023-10-15
111568,3843,100,1,2023-02-04
111569,4425,6,3,2023-08-09
111570,3493,29,1,2023-11-03
111571,1373,23,2,2023-03-06
111572,3465,19,2,2023-09-14
111573,2794,33,3,2023-10-20
111574,4834,35,2,2023-02-05
111575,77,77,3,2023-07-31
111576,399,18,5,2023-07-08
111577,831,2,3,2023-09-10
111578,1789,27,5,2023-08-13
111579,3432,75,1,2023-01-08
111580,3889,97,1,2023-08-22
111581,2062,28,3,2023-04-05
111582,1655,16,1,2023-12-01
111583,380,62,1,2023-12-24
111584,4138,100,4,2023-03-27
111585,1244,31,2,2023-03-20
111586,1157,10,1,2023-01-12
111587,505,70,2,2023-11-28
111588,4600,10,4,2023-03-04
111589,2598,84,5,2023-05-09
111590,1114,43,4,2023-07-29
111591,2555,57,1,2023-03-08
111592,28,61,3,2023-01-21
111593,1222,78,4,2023-06-20
111594,2414,78,1,2023-11-28
111595,620,34,5,2023-05-05
111596,257,76,5,2023-05-17
111597,4526,9,3,2023-12-10
111598,932,22,4,2023-10-30
111599,3926,59,1,2023-07-04
111600,1179,40,3,2023-06-26
111601,4758,22,1,2023-05-16
111602,2657,100,2,2023-01-15
111603,2927,98,1,2023-05-04
111604,2278,98,2,2023-07-13
111605,520,29,5,2023-02-03
111606,3967,63,4,2023-09-07
111607,3345,4,2,2023-06-03
111608,1629,23,3,2023-03-25
111609,2627,15,4,2023-10-11
111610,4386,7,4,2023-07-02
111611,1383,60,2,2023-09-02
111612,962,78,5,2023-12-20
111613,601,28,4,2023-10-27
111614,3592,86,3,2023-11-29
111615,838,58,5,2023-07-17
111616,4538,76,2,2023-03-01
111617,3739,17,5,2023-02-05
111618,2769,86,1,2023-11-27
111619,1658,62,2,2023-06-20
111620,678,19,3,2023-12-17
111621,2135,73,2,2023-11-14
111622,504,95,5,2023-05-11
111623,1889,2,5,2023-01-23
111624,4240,69,1,2023-12-04
111625,4592,82,3,2023-05-25
111626,2319,65,3,2023-04-21
111627,3590,15,2,2023-10-02
111628,4051,71,2,2023-11-28
111629,1811,60,5,2023-07-19
111630,138,35,5,2023-02-06
111631,1578,36,3,2023-07-30
111632,2767,91,4,2023-01-30
111633,2544,84,1,2023-05-14
111634,1962,97,5,2023-07-28
111635,3820,90,4,2023-09-06
111636,4639,5,2,2023-05-06
111637,3288,54,5,2023-04-17
111638,1506,1,2,2023-07-22
111639,3532,94,2,2023-12-08
111640,1886,1,2,2023-02-02
111641,1867,57,2,2023-09-14
111642,4065,53,3,2023-11-28
111643,1982,50,3,2023-07-07
111644,665,56,3,2023-06-13
111645,2817,11,5,2023-12-17
111646,2675,84,5,2023-02-12
111647,1774,91,3,2023-09-14
111648,4216,1,4,2023-03-26
111649,4831,49,1,2023-04-09
111650,1138,6,4,2023-12-29
111651,532,13,4,2023-02-20
111652,3545,95,1,2023-12-13
111653,213,98,2,2023-09-19
111654,3213,16,1,2023-01-24
111655,1217,83,3,2023-02-13
111656,4794,55,2,2023-06-07
111657,1490,87,4,2023-03-17
111658,4280,34,2,2023-02-05
111659,3727,78,3,2023-11-26
111660,4367,58,5,2023-07-27
111661,3237,46,2,2023-09-07
111662,1177,44,4,2023-09-06
111663,256,75,4,2023-06-07
111664,1671,53,5,2023-07-02
111665,2156,96,3,2023-09-27
111666,2599,55,5,2023-08-01
111667,4931,92,1,2023-12-13
111668,2984,2,2,2023-03-04
111669,3722,70,3,2023-07-09
111670,1161,15,3,2023-02-21
111671,1599,77,5,2023-11-23
111672,1721,19,2,2023-06-27
111673,4534,93,3,2023-01-13
111674,3402,85,3,2023-10-31
111675,40,6,3,2023-01-09
111676,4651,6,1,2023-01-20
111677,793,67,5,2023-02-06
111678,2964,17,4,2023-08-02
111679,1981,3,4,2023-01-15
111680,4624,2,4,2023-06-25
111681,793,56,2,2023-08-18
111682,608,32,3,2023-02-15
111683,1801,22,2,2023-10-15
111684,4704,20,2,2023-07-19
111685,4706,14,1,2023-01-04
111686,1675,98,1,2023-11-15
111687,4828,58,3,2023-12-20
111688,3821,33,5,2023-03-25
111689,4211,32,1,2023-02-17
111690,4735,4,5,2023-03-27
111691,3479,45,2,2023-11-20
111692,137,36,5,2023-08-30
111693,3553,66,4,2023-06-29
111694,4136,78,4,2023-11-13
111695,3220,91,2,2023-02-27
111696,2738,10,5,2023-01-27
111697,4088,70,2,2023-01-18
111698,3042,20,3,2023-06-27
111699,1452,61,2,2023-01-11
111700,3772,29,3,2023-01-29
111701,4263,7,5,2023-03-24
111702,4421,61,5,2023-07-12
111703,4090,76,4,2023-06-03
111704,3362,67,3,2023-04-09
111705,3466,76,1,2023-03-20
111706,1538,46,4,2023-07-16
111707,1585,92,2,2023-01-15
111708,2509,31,1,2023-04-19
111709,4835,1,2,2023-09-13
111710,1845,24,2,2023-06-20
111711,2382,52,5,2023-11-03
111712,2525,54,3,2023-05-12
111713,4616,34,4,2023-08-18
111714,4216,6,4,2023-04-28
111715,1733,63,3,2023-08-19
111716,4615,89,1,2023-06-19
111717,4284,46,1,2023-12-10
111718,1873,13,4,2023-02-15
111719,1083,57,5,2023-06-26
111720,1499,13,4,2023-04-07
111721,1915,39,4,2023-12-22
111722,2537,47,4,2023-10-04
111723,3302,89,3,2023-08-05
111724,1290,32,2,2023-02-17
111725,3088,30,2,2023-09-03
111726,2211,40,1,2023-10-22
111727,2863,69,3,2023-02-23
111728,646,26,4,2023-01-11
111729,160,90,4,2023-08-10
111730,756,49,5,2023-08-20
111731,1618,38,2,2023-06-19
111732,2188,37,3,2023-11-13
111733,4166,83,4,2023-04-03
111734,494,56,1,2023-08-15
111735,1805,54,2,2023-09-19
111736,2752,9,3,2023-05-07
111737,1697,69,2,2023-08-02
111738,387,57,1,2023-12-04
111739,1765,53,2,2023-03-29
111740,4220,10,1,2023-06-19
111741,4719,83,2,2023-03-15
111742,902,17,3,2023-05-08
111743,477,9,5,2023-12-08
111744,4474,88,2,2023-08-24
111745,2829,27,2,2023-08-28
111746,4829,28,5,2023-07-07
111747,1879,69,5,2023-10-31
111748,611,22,2,2023-04-19
111749,23,72,3,2023-06-03
111750,3614,18,4,2023-08-06
111751,2508,25,5,2023-01-21
111752,1433,63,1,2023-10-13
111753,4602,81,4,2023-06-07
111754,486,61,1,2023-01-06
111755,705,35,5,2023-08-07
111756,1545,5,4,2023-07-11
111757,2571,74,3,2023-07-25
111758,1912,6,3,2023-11-28
111759,2638,36,1,2023-07-17
111760,255,1,4,2023-07-04
111761,1546,37,3,2023-10-10
111762,1797,54,4,2023-05-23
111763,1955,29,5,2023-08-22
111764,3123,19,5,2023-09-25
111765,730,85,5,2023-10-25
111766,1881,15,1,2023-10-22
111767,1405,53,3,2023-02-03
111768,994,32,1,2023-04-25
111769,3554,98,3,2023-02-01
111770,3099,96,1,2023-05-28
111771,1919,27,3,2023-11-26
111772,1525,94,1,2023-12-09
111773,3057,79,2,2023-10-17
111774,179,82,1,2023-07-19
111775,748,29,2,2023-03-12
111776,4307,37,5,2023-01-27
111777,1734,76,2,2023-02-13
111778,4930,49,4,2023-06-07
111779,964,88,2,2023-03-16
111780,4706,14,4,2023-07-26
111781,2787,29,5,2023-09-23
111782,2816,5,5,2023-02-16
111783,1744,87,3,2023-04-25
111784,4791,60,2,2023-05-01
111785,977,5,5,2023-05-09
111786,3352,54,5,2023-04-17
111787,700,61,4,2023-10-04
111788,4606,21,3,2023-07-18
111789,764,1,4,2023-04-09
111790,129,92,3,2023-09-01
111791,1599,20,4,2023-03-23
111792,2151,75,5,2023-10-31
111793,1530,58,1,2023-03-27
111794,597,53,3,2023-07-27
111795,4835,75,3,2023-10-26
111796,1793,71,2,2023-11-10
111797,2625,82,4,2023-06-12
111798,3896,25,1,2023-09-17
111799,13,57,2,2023-09-12
111800,2314,47,5,2023-02-02
111801,2283,59,3,2023-08-23
111802,1633,12,5,2023-08-15
111803,4531,30,1,2023-02-04
111804,556,41,2,2023-10-22
111805,3437,88,3,2023-04-10
111806,3837,8,5,2023-03-26
111807,283,40,2,2023-10-31
111808,1044,65,2,2023-11-18
111809,4890,4,3,2023-06-04
111810,1023,5,2,2023-02-28
111811,344,59,4,2023-12-28
111812,359,75,1,2023-11-29
111813,1979,41,4,2023-01-23
111814,4567,22,2,2023-03-20
111815,841,30,3,2023-08-29
111816,3176,42,5,2023-09-17
111817,2504,23,2,2023-06-30
111818,1523,48,1,2023-07-03
111819,2825,78,3,2023-07-14
111820,1179,77,4,2023-05-17
111821,486,52,2,2023-09-30
111822,222,28,1,2023-01-26
111823,2745,22,1,2023-09-23
111824,4498,91,4,2023-07-01
111825,4379,78,5,2023-10-16
111826,63,74,1,2023-06-01
111827,2787,8,5,2023-11-27
111828,3668,44,1,2023-09-05
111829,3642,95,5,2023-09-21
111830,740,70,5,2023-07-08
111831,197,81,2,2023-12-18
111832,1787,37,4,2023-04-25
111833,4829,42,1,2023-07-25
111834,230,50,5,2023-08-29
111835,1207,100,5,2023-12-30
111836,15,46,5,2023-07-08
111837,2280,85,1,2023-11-11
111838,4751,91,5,2023-05-05
111839,1916,6,3,2023-06-06
111840,1112,54,3,2023-05-09
111841,4261,7,2,2023-02-19
111842,2097,62,1,2023-01-04
111843,4814,83,1,2023-11-18
111844,3869,92,5,2023-10-12
111845,3972,22,1,2023-11-03
111846,35,16,2,2023-05-19
111847,3308,4,2,2023-06-20
111848,420,96,5,2023-02-22
111849,4211,57,5,2023-10-16
111850,2189,27,1,2023-06-28
111851,4668,43,3,2023-03-24
111852,17,34,3,2023-07-16
111853,3449,3,4,2023-09-06
111854,718,81,2,2023-11-03
111855,4961,48,5,2023-06-12
111856,484,48,4,2023-06-15
111857,1695,16,2,2023-09-24
111858,4284,68,5,2023-04-29
111859,151,38,4,2023-06-08
111860,1600,64,5,2023-03-10
111861,4276,7,5,2023-06-04
111862,1569,91,1,2023-07-16
111863,2960,81,2,2023-10-01
111864,2466,79,3,2023-02-12
111865,2874,97,3,2023-07-12
111866,886,78,1,2023-11-24
111867,1196,18,4,2023-02-28
111868,3060,6,1,2023-12-10
111869,1829,2,5,2023-04-03
111870,2842,90,1,2023-08-28
111871,810,35,4,2023-09-05
111872,3625,42,4,2023-03-03
111873,4131,89,4,2023-04-09
111874,3113,49,1,2023-08-07
111875,3981,44,2,2023-03-08
111876,833,59,4,2023-03-13
111877,2489,97,3,2023-09-13
111878,2263,90,2,2023-04-07
111879,582,87,3,2023-01-18
111880,2495,87,3,2023-04-12
111881,2258,46,5,2023-03-23
111882,3714,43,3,2023-06-17
111883,102,20,3,2023-11-29
111884,2961,30,3,2023-10-04
111885,2156,67,2,2023-09-07
111886,710,96,5,2023-08-09
111887,3868,82,5,2023-07-24
111888,1532,7,2,2023-11-04
111889,3216,31,3,2023-05-31
111890,4590,39,1,2023-04-09
111891,2425,97,3,2023-07-18
111892,1669,46,4,2023-12-23
111893,3016,18,5,2023-05-30
111894,4415,1,1,2023-06-22
111895,3852,33,4,2023-03-25
111896,4431,61,5,2023-12-09
111897,957,31,2,2023-10-07
111898,4817,68,4,2023-11-19
111899,3938,76,5,2023-09-10
111900,4235,70,1,2023-12-31
111901,393,1,3,2023-02-10
111902,4436,70,4,2023-03-21
111903,2917,79,4,2023-09-30
111904,3758,39,3,2023-08-17
111905,3892,39,1,2023-06-11
111906,861,36,5,2023-08-24
111907,4667,18,1,2023-12-08
111908,2770,29,5,2023-11-15
111909,2440,67,2,2023-05-16
111910,3387,71,5,2023-08-22
111911,1089,13,5,2023-06-12
111912,2960,77,4,2023-01-28
111913,2318,3,2,2023-09-27
111914,4265,93,5,2023-12-21
111915,3643,85,1,2023-07-30
111916,1180,55,1,2023-07-08
111917,93,3,5,2023-06-18
111918,956,62,3,2023-08-31
111919,1808,52,1,2023-12-03
111920,4048,16,4,2023-06-26
111921,3945,2,2,2023-03-21
111922,745,82,4,2023-04-07
111923,3283,72,3,2023-01-18
111924,3660,6,5,2023-10-02
111925,3971,46,5,2023-03-23
111926,1251,29,2,2023-03-29
111927,4690,78,1,2023-05-01
111928,4082,82,2,2023-10-20
111929,4181,95,4,2023-03-25
111930,931,24,4,2023-02-09
111931,3444,56,2,2023-11-10
111932,4587,68,3,2023-09-16
111933,1539,6,2,2023-08-13
111934,1214,14,3,2023-05-31
111935,2923,6,3,2023-09-18
111936,4680,94,5,2023-05-25
111937,2792,59,3,2023-09-19
111938,4438,22,1,2023-03-08
111939,3465,81,2,2023-12-24
111940,3486,8,3,2023-08-10
111941,4540,84,5,2023-02-28
111942,1819,5,1,2023-06-08
111943,4935,34,1,2023-02-16
111944,1726,33,3,2023-01-13
111945,4257,84,4,2023-07-28
111946,4707,76,1,2023-05-12
111947,284,83,2,2023-08-23
111948,2226,27,5,2023-08-10
